ID,bug_type,species,area_ratio,mask_pixels,total_pixels,roundness,ellipse_fit_quality,vertical_symmetry,horizontal_symmetry,min_R,max_R,mean_R,std_R,med_R,min_G,max_G,mean_G,std_G,med_G,min_B,max_B,mean_B,std_B,med_B,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,edge_density
1,Bee,Apis mellifera,0.0069505416666666665,166813,24000000,0.040854348872045455,0.7278288176045428,0.4550878653574606,0.4944755549594259,5,203,65.57289899468267,46.790132086991804,53.0,3,199,52.12088985870406,43.69087032210954,34.0,0,186,37.848435074005025,34.56099281084271,22.0,0.012205283760857966,0.028031388440948848,0.022534214959265764,0.12493031118677801,0.24639566460647552,0.2392199648708434,0.07928039181598556,0.06713505542134006,0.13271747405777728,0.0475502508797276,0.24819408559284947
2,Bee,Apis mellifera,0.008023333333333334,192560,24000000,0.03921908326032688,0.6463677205144325,0.38366339970610835,0.5979697644366252,2,248,60.186819692563354,40.55214317006434,52.0,2,251,48.159929372663065,40.77044390810143,31.0,0,244,32.42346281678438,32.26973668417104,18.0,0.012053385957623598,0.0302710843373494,0.021312837557125052,0.138377648525135,0.21191316992106357,0.2430203572912339,0.06315434150394682,0.06943290402991276,0.16010074781886166,0.05036352305774824,0.2155380141254674
3,Bee,Apis mellifera,0.021429708333333332,514313,24000000,0.04817744913155036,0.7233993747518722,0.37982856072198107,0.5086295196148725,3,255,106.0639552179315,58.872354429852315,112.0,0,255,86.34475309782175,59.91238601313015,82.0,0,255,62.32923919869807,54.62603440205923,50.0,0.021718292168387734,0.04228553429526378,0.03366626937293049,0.13895235002809572,0.22001388259678445,0.19989189462447965,0.07755977391199523,0.06711282818050487,0.12290764573324027,0.07589152908831781,0.31705401185659315
4,Bee,Apis mellifera,0.012538416666666666,300922,24000000,0.038926102622788006,0.7557766054462194,0.4904146358691813,0.49207284590253586,5,210,85.26575657479347,45.8837128832468,84.0,3,201,68.28942383740637,45.088502074493825,57.0,0,188,47.87367822890982,35.90750346525577,34.0,0.018081097427240282,0.03731864071088189,0.027372541721775077,0.12488618313051222,0.22298469370800406,0.2143977509121965,0.08772372907265005,0.0706927376529466,0.12645137278098645,0.07009125288280683,0.2399924232857684
5,Bee,Apis mellifera,0.008745083333333334,209882,24000000,0.04707132366354486,0.6763451237291616,0.26068091935576315,0.3408784710580059,6,255,120.77678409773111,62.04678328446922,130.0,0,250,98.15448680687243,62.317565108939995,86.0,0,245,78.2246929226899,59.69295619652119,58.0,0.022088602166931894,0.04078482194757054,0.03773548946550919,0.13425639168675732,0.2253266120963208,0.20261384968696697,0.09138944740377927,0.06745218741959767,0.10385359392420503,0.07449900420236133,0.33998627800383074
6,Bee,Apis mellifera,0.0056296666666666665,135112,24000000,0.0659673896143355,0.7633717734808004,0.4108413146286214,0.5606035629114328,7,201,98.84960625259045,49.61802911069469,106.0,4,199,82.39207472319261,51.085454274339554,75.0,0,204,66.25205755225295,48.347749067519096,51.0,0.021574693587542187,0.04066256143051691,0.03351293741488543,0.13834448457575937,0.22565723251820713,0.2125421872224525,0.08401918408431523,0.06447983894842797,0.10244833915566345,0.07675854106222986,0.2586372787021138
7,Bee,Apis mellifera,0.005334833333333333,128036,24000000,0.07628988796725222,0.798397540594233,0.3518409762798244,0.47251436625826737,11,236,90.92706738729733,40.184771639876956,87.0,9,232,70.69564809897217,34.88046336384985,69.0,4,221,49.69498422318723,32.17637741386612,41.0,0.019556999593864227,0.04276141085319754,0.04248023993251898,0.1458496047986504,0.22767034271611108,0.20493454965790872,0.10115904901746384,0.06177949951576119,0.07362772970102159,0.08018057421350246,0.2312630822581149
8,Bee,Apis mellifera,0.007037,168888,24000000,0.06606993540692868,0.6183061078760166,0.28744898327735036,0.26233630098662075,4,166,53.65096987352565,33.71120111026326,46.0,4,168,40.71042347591303,32.96889641967652,30.0,3,183,34.337750461844536,34.100751219087506,23.0,0.008928994363128226,0.025413291648903415,0.015092842593908388,0.1293875230922268,0.20310501634219127,0.2597401828430676,0.08121950641845484,0.07312538487044669,0.15852517644829708,0.04546208137937568,0.13124082232011747
9,Bee,Apis mellifera,0.006792083333333333,163010,24000000,0.056990117158657136,0.5992160769634713,0.6270787426784941,0.3068957953574211,6,255,86.76739463836574,53.255336205116556,89.0,3,255,70.57336359732531,52.2382302954746,60.0,0,254,66.8744003435372,54.46385188107821,51.0,0.022293110852094962,0.04397276240721428,0.035089871787006933,0.13117600147230232,0.20693822464879455,0.20569903686890376,0.07622845224219373,0.0720201214649408,0.13269124593583215,0.07389117232071651,0.31962456291025093
10,Bee,Apis mellifera,0.015306041666666667,367345,24000000,0.0706524493409974,0.7679309994672125,0.461528961820336,0.39324763810813196,4,255,81.86507778791055,52.30802240412312,77.0,0,255,62.75169118948128,48.771522638680324,46.0,0,255,58.96948645006738,50.15992681383208,42.0,0.02674869672923274,0.04753841756387048,0.036777416325252825,0.12268031414610243,0.18803304795219752,0.18967183437912588,0.08161537519225796,0.07730879690753924,0.14638010589500333,0.08324599490941757,0.3177394547360111
11,Bee,Apis mellifera,0.013247333333333333,317936,24000000,0.10996245303449062,0.7930237629749359,0.5908794185276122,0.5639814504948129,12,255,120.4052828242162,46.00501207312087,124.0,2,246,88.82998150571184,42.607290804671145,90.0,0,255,81.8164945146193,46.68294753461573,80.0,0.032424764732524786,0.048849453978159124,0.05437886870313522,0.14182099542046198,0.25143739620552563,0.17619269286900507,0.08965326354989683,0.058549519400130846,0.0603234613255498,0.08636958381561069,0.5437163454280106
12,Bee,Apis mellifera,0.01755925,421422,24000000,0.07425376174619586,0.7418696066330913,0.44648053427591117,0.5494249089230373,10,235,109.19304165420884,44.51183241537961,108.0,0,195,75.54136233988733,37.33636967181785,72.0,0,255,82.04160437755979,50.704269967989056,72.0,0.026543464745551963,0.04754141928992791,0.0429854160437756,0.13995472471774137,0.19265486851659383,0.19562338938166493,0.09849272225939794,0.06820004650919981,0.09593708918850938,0.09206685934763728,0.21933833544523068
13,Bee,Apis mellifera,0.015676708333333334,376241,24000000,0.05596643834662566,0.7036535615656265,0.5715919349984954,0.6887635653399904,5,255,104.74872754431335,47.63427167827682,100.0,3,255,77.65674926443423,42.28867761960341,71.0,0,255,51.26189862348867,38.15288374964303,42.0,0.02060115723698374,0.03637562094508573,0.040909948676513194,0.14864142929664761,0.26250993379243626,0.21129010394933034,0.08731637434516706,0.053752780797414426,0.07013058119662663,0.06847206976379501,0.3758521798528071
14,Bee,Apis mellifera,0.010642458333333334,255419,24000000,0.08384638220855546,0.7218600507987291,0.6197141521733782,0.29076040438820877,10,255,137.85920389634288,52.170269006768045,137.0,0,245,107.42268194613557,49.19732998315242,103.0,0,255,99.3283898222137,51.57050012648329,91.0,0.027601705433033565,0.04576010398599947,0.049945383859462296,0.1431843363258019,0.278240851307068,0.18405052090878127,0.08369385206268914,0.05419722103680619,0.054854963804572096,0.07847106127578606,0.5448106836218136
15,Bee,Apis mellifera,0.015080375,361929,24000000,0.03100882283097472,0.6061494830711878,0.2780035365161979,0.2779225285155247,9,255,124.60051280776064,51.37256137937401,126.0,0,254,95.67899505151563,45.366808417937634,99.0,0,255,80.70776588778462,41.2246318905098,82.0,0.031064103733052614,0.049261042911731306,0.05443885402938145,0.14661439122037748,0.23724818956204116,0.1765871206783651,0.08768570631256406,0.06084066211881336,0.07118246948987232,0.08507745994380113,0.5270122040510707
16,Bee,Apis mellifera,0.016193583333333334,388646,24000000,0.05027520985430306,0.6478732435908302,0.3400501683367267,0.38540879552667373,13,255,107.48530282056164,47.118773701241864,101.0,0,255,86.7460027891706,41.033322321213184,84.0,0,255,66.96897176350716,34.795868368620376,62.0,0.025256917606253506,0.04559419111479341,0.04743905765143601,0.14610725441661562,0.24430973173530668,0.18452267616288345,0.09240800111155138,0.05798593064125194,0.07211704224409875,0.08425919731580925,0.4013755448402917
17,Bee,Apis mellifera,0.014270208333333333,342485,24000000,0.06186420982689212,0.6027688125655513,0.47413005564321903,0.4280714598913057,3,255,123.33710965443743,48.84083786701274,117.0,0,255,106.43050352570185,47.72933965778556,109.0,0,255,74.79490196650949,44.18029804249491,66.0,0.03917251850446005,0.05471188519205221,0.05932230608639794,0.1393112107099581,0.2352745375709885,0.1605559367563543,0.08651181803582639,0.06343927471276115,0.06623355767405872,0.09546695475714265,0.6261208520081172
18,Bee,Apis mellifera,0.013217583333333333,317222,24000000,0.05959470436919222,0.26907914524462206,0.3514923721380147,0.338505452682427,17,255,137.04498426969127,50.157102805788746,133.0,0,255,112.77241174950035,48.23584437502269,110.0,0,255,95.35039183915366,48.286708226940746,87.0,0.0322455567394443,0.04725082119146844,0.05604907604138427,0.14703582979742894,0.27219738857960674,0.17075423520436792,0.0815580256098253,0.05638007452194362,0.05474084395155443,0.08178814836297608,0.649813064667646
19,Bee,Apis mellifera,0.011845833333333333,284300,24000000,0.05658250626677619,0.7578120950108218,0.47618219231189796,0.5036782016555704,7,255,107.86109391487865,37.92801035194301,107.0,0,255,88.37642982764685,38.41010077980061,96.0,0,255,65.52958846289131,33.24509321176037,62.0,0.03548364403798804,0.05568061906436862,0.05307773478719662,0.13568765388673937,0.22262750615546958,0.1649138234259585,0.08824832922968695,0.06876538867393599,0.07917340837143862,0.09634189236721773,0.523464650017587
20,Bee,Apis mellifera,0.019249833333333334,461996,24000000,0.10922323082476748,0.6764254990290129,0.1605224462849598,0.48815292016328415,9,255,91.67657728638343,55.23178856740916,88.0,0,255,68.25930527537035,47.43342168078958,61.0,0,255,60.45076147845436,45.88918079276057,48.0,0.025195023333535356,0.04837920674637876,0.04483805054589217,0.1464709651165811,0.22043913800119483,0.1846206460661997,0.08595745417709244,0.0639615927410627,0.09635581260443814,0.08378211066762482,0.4326812353353709
21,Bee,Apis mellifera,0.015187416666666667,364498,24000000,0.04054247370009585,0.656982692451403,0.28885206942143227,0.3270847981030371,14,235,122.61803082595789,41.25993314636758,118.0,3,207,101.1495152236775,38.02985002815726,104.0,0,255,98.67230547218367,44.794165181016204,96.0,0.02600288616124094,0.048598346218634944,0.04867790769771028,0.14552343222733732,0.24254728421006425,0.18379250366257155,0.09401148977497818,0.05854353110305132,0.06506208538867155,0.08724053355573967,0.41300912487860014
22,Bee,Apis mellifera,0.013245166666666667,317884,24000000,0.04963771670028586,0.6231771220553348,0.48360534689000567,0.39971289845894026,9,255,146.1355337167017,68.91719792404048,163.0,0,255,106.30966641919694,59.57300078535972,112.0,0,255,103.84256206666583,66.84922490278234,99.0,0.030231153502535517,0.049820060147726844,0.051742144933371925,0.1440368184620805,0.23440311560191768,0.18214505920398635,0.08755395049766582,0.061358860464823646,0.07398610814007625,0.08472272904581546,0.48149954071296447
23,Bee,Apis mellifera,0.016066583333333332,385598,24000000,0.04921883163178744,0.7925768203259187,0.3030055865198506,0.22977806967970552,4,255,116.13418638063476,47.31535421878422,119.0,0,255,97.68219752177137,47.64798535061386,101.0,0,255,80.81265722332584,45.94793451990593,75.0,0.035033895404021805,0.05171188647244021,0.0541937458181837,0.13900746373165837,0.2155327569126396,0.17625610091338648,0.09271832322781758,0.06433124653136167,0.07556833801005192,0.09564624297843868,0.43408679505599096
24,Bee,Megachile centuncularis,0.021934916666666665,526438,24000000,0.07695334502957425,0.7270306066026417,0.5094010071709228,0.40331527599152994,0,255,76.86573157712779,43.96744024924893,74.0,0,255,51.572589744661286,34.66786286890517,44.0,0,255,49.612717926897375,39.19109205810426,37.0,0.016123456133485804,0.03362029336787998,0.03154787458352171,0.13689551286191345,0.22306520425957094,0.21970868364365795,0.08720305145145298,0.06597927961127426,0.1231123133208469,0.06274433076639604,0.26911241209791087
25,Bee,Apis mellifera,0.010956041666666666,262945,24000000,0.045273524882914584,0.40147094800194894,0.5045732789454428,0.5176423283687318,5,255,98.39241286200536,49.91914886447284,102.0,0,255,87.79083458517941,49.77448510242175,91.0,0,255,81.78117096731256,48.17239204453912,84.0,0.02401262621460762,0.0440015972922094,0.04143452052710643,0.1440757572876457,0.25806157181159556,0.19035920059327996,0.07873889976991386,0.05911502405446006,0.08481621631900207,0.07538458613017932,0.46989674646789253
26,Bee,Andrenidae,0.015819625,379671,24000000,0.04842062174615289,0.7049153972875646,0.34331498203576455,0.4963630276653377,3,255,101.19186084794467,66.45872412713535,109.0,2,255,83.75220388178185,56.50705900925315,85.0,0,255,88.2350192666809,64.24941509186101,84.0,0.02027544900716673,0.03993984265324452,0.03767472364231137,0.14107477263209464,0.2560032238438016,0.19890905547171103,0.07101938257069937,0.06069202019643323,0.10947899628889222,0.06493253369364528,0.4167344885440289
27,Bee,Apis mellifera,0.0034597916666666666,83035,24000000,0.06956299943729399,0.8385313723949889,0.5901627804663441,0.5693395161430382,9,255,107.09713976034203,45.593316224885484,107.0,0,255,72.1415788522912,41.17265673990163,67.0,0,255,56.64218702956585,38.12758670955348,49.0,0.02837357740711748,0.04665502498946227,0.05367616065514542,0.14971999759137714,0.2606370807490817,0.17602215933040286,0.0841934124164509,0.05654242187029566,0.06656229300897212,0.07761787198169447,0.6086589992171976
28,Bee,Apis mellifera,0.007107708333333333,170585,24000000,0.036477005135023256,0.6117911242888282,0.42022929138787807,0.4490828842371228,9,255,152.022065246065,60.55899083172287,170.0,4,255,128.2984494533517,59.713160959839456,139.0,0,255,110.4495588709441,62.007035362465906,109.0,0.026831198522730602,0.04583638655215875,0.05048509540698186,0.1463141542339596,0.28751648738165725,0.1673769674942111,0.07464900196383036,0.061089779288917546,0.064982266905062,0.07491866225049096,0.67063927074479
29,Bee,Andrenidae,0.014386708333333333,345281,24000000,0.051551102440898965,0.7385414795668928,0.7074065767309133,0.5157048013574297,0,255,94.91766416339155,57.692957401661296,91.0,0,255,78.06979822231747,54.69324649436583,70.0,0,255,68.05798755216766,50.9838183961494,56.0,0.01854721227058541,0.03492807307671143,0.03783005725771183,0.1488700507702422,0.2748775634917647,0.20689235723946584,0.07424677291828974,0.05497261650655553,0.08977615333597852,0.05905914313269482,0.4362388894842172
30,Bee,Apis mellifera,0.017374875,416997,24000000,0.0782528452896427,0.6705554144833729,0.523482404222132,0.3862734251414485,21,255,138.65556826547913,49.44450799329231,132.0,0,255,98.94210030287988,44.46472849473163,100.0,0,255,76.93614822168985,48.31846700765221,69.0,0.0272160231368571,0.046518320275685435,0.05090923915519776,0.14440871277251396,0.23941659052703018,0.18003966455394163,0.09556183857437824,0.06159756545011115,0.0659597071441761,0.08837233841010847,0.39980623361798767
31,Bee,Apis mellifera,0.011362125,272691,24000000,0.3498642992390087,0.7060598409044992,0.4926105947650169,0.366358511837655,8,255,130.80313615044133,50.07429689633281,139.0,0,255,110.84205566006946,49.40002021304206,120.0,0,255,93.56194740567162,47.63672063629761,95.0,0.028358104961293186,0.04594944460946639,0.049510251530120175,0.147393936726918,0.2541778056481512,0.17704654719077637,0.0820195752701776,0.061685204132149576,0.07372813917584373,0.08013099075510376,0.5761906333542361
32,Bee,Apis mellifera & Megachile centuncularis,0.009864166666666667,236740,24000000,0.20698378182191765,0.6819991533135923,0.36602310364326684,0.5089745550966295,2,255,91.086939258258,68.51819481173814,81.0,0,255,76.283416406184,60.8616971237911,61.0,0,255,74.69413280391991,58.45082250831513,58.0,0.0232660302441497,0.04350342147503591,0.039672214243473856,0.14241784235870575,0.23662245501393933,0.18827827996958688,0.07096815071386331,0.06597955563064965,0.11759736419700938,0.0716946861535862,0.4526104587310974
33,Bee,Apis mellifera,0.008155916666666667,195742,24000000,0.16483258495152758,0.4793285769702517,0.3593100047916334,0.22324988438800636,6,255,84.73465071369456,55.267635366736165,77.0,2,255,70.85525845245272,50.385320929257716,63.0,0,255,55.49679680395623,44.80968301857826,42.0,0.01954613726231468,0.03857118043138417,0.03397840013895843,0.13551000807184968,0.24861297013415617,0.21037896823369537,0.07538494548947083,0.061157033237629124,0.11062521073658182,0.0662351462639597,0.35928926852693854
34,Bee,Apis mellifera,0.0080445,193068,24000000,0.1580705055964457,0.5590829616799072,0.3366657435613403,0.345224740630291,7,255,79.30026208382539,51.360768548920966,70.0,5,255,65.87739034951416,48.33149801074313,51.0,0,255,44.335845401620155,36.9909169742142,32.0,0.015129384465576896,0.03221144881596122,0.02876706652578366,0.1434727660720575,0.23347732405162946,0.22431992872977397,0.07583338512855574,0.06402925394161643,0.12469699794890919,0.05806244432013591,0.28116518532330576
35,Bee,Apis mellifera,0.00541725,130014,24000000,0.29525252060389284,0.8937110151012672,0.5588087187972088,0.5294325239977414,5,192,71.2880612857077,48.883767544162055,57.0,5,188,57.11564139246543,49.54143218502322,37.0,0,182,48.083975571861494,47.2021851276119,28.0,0.015536788345870444,0.0335348500930669,0.028543079976002583,0.13310874213546234,0.22932914916855107,0.23002138231267402,0.080614395372806,0.06559293614533819,0.12362514806097805,0.06009352838925039,0.2623025212669405
36,Bee,Apis mellifera,0.009457333333333333,226976,24000000,0.17879532318618882,0.6851624313816752,0.3560196912488649,0.5104545152059626,9,255,111.74829497391795,50.74702261561796,118.0,7,255,88.43912572254335,46.2221421554381,97.0,5,238,63.46918616946285,35.499562430911034,65.0,0.01866717185957987,0.0367483786832088,0.03520195967855632,0.1486897293105879,0.23683561257577893,0.218133194698999,0.08100856478217962,0.05868021288594389,0.09841128577470745,0.0676238897504582,0.3009921753841816
37,Bee,Apis mellifera,0.0104475,250740,24000000,0.19991093992293196,0.5557322326525643,0.3370232915280266,0.35238341801236206,11,255,142.60352556432957,63.649250228512784,151.0,8,255,117.72198691872059,62.295756441217904,128.0,0,255,91.58747307968413,53.26071983320733,88.0,0.032922549254207546,0.050997048735742206,0.05287150035893755,0.14344340751375928,0.21383903645210178,0.17501794687724337,0.09258195740607801,0.06491584908670336,0.07808885698332935,0.09532184733189758,0.4069434473957087
38,Bee,Apis mellifera,0.01157,277680,24000000,0.32042657265645147,0.8098140580722352,0.45867149948782604,0.6107756295355272,0,255,111.84182872371075,47.0269654511382,109.0,0,255,92.67999135695764,45.57876729106329,91.0,0,255,73.69265701526938,44.09892690014207,65.0,0.029786084701815038,0.047561941803514834,0.05308628637280323,0.14508426966292134,0.26340751944684526,0.17762532411408816,0.08274272543935465,0.05925885911840968,0.0645419187554019,0.07690507058484587,0.666843128781331
39,Bee,Apis mellifera,0.016584833333333333,398036,24000000,0.22264006749312806,0.7347518203193558,0.44673024919310284,0.5970245068930652,4,255,92.50466791948467,50.42578035190769,87.0,0,255,68.2136465043363,44.58816868058127,65.0,0,255,53.35651800339668,41.98480314162374,45.0,0.03804178516516094,0.05569094252781155,0.05614316292998623,0.13300304495070797,0.19549236752454552,0.16289983820558945,0.09377794973318997,0.07391793707101871,0.0889517531077591,0.10208121878423057,0.4685380216864806
40,Bee,Andrenidae,0.01470125,352830,24000000,0.22198421803053173,0.7284498546243301,0.5861068163940651,0.36975440407215404,8,210,85.4321798033047,39.00912966809165,90.0,5,191,71.09253181418813,34.21862788442583,72.0,0,152,56.04179066405918,29.16526743057317,52.0,0.023623274664852763,0.045571521696000906,0.04461355326927982,0.1420514128617181,0.23115381345123714,0.1903551285321543,0.0958450245160559,0.06240682481648386,0.07863843777456565,0.08574100841765156,0.3113454071365814
41,Bee,Andrenidae,0.0093895,225348,24000000,0.292342480942301,0.8257828003156998,0.5623778027372187,0.4914226716789326,8,255,107.5233061753377,55.845213272471106,101.0,5,255,97.90795125761045,55.901935027795396,89.0,0,255,77.16804675435327,52.38133532489914,62.0,0.02511227079894208,0.04495713296767666,0.045933400784564316,0.14326730212826383,0.2534923762358663,0.1855130731135843,0.08873830697410227,0.05731135843229139,0.07573175710456716,0.07994302146014165,0.42421942950458846
42,Bee,Apis mellifera,0.013253875,318093,24000000,0.20770464945146205,0.7305983838036125,0.5866016250430203,0.4665219014951384,3,255,108.27123514192391,46.35064452495272,102.0,0,255,92.4546783487848,45.368179585141895,91.0,0,255,76.25330327922966,42.863069925177264,68.0,0.03175800787819914,0.04925603518467869,0.054153973837839875,0.14528769888051607,0.24657883071931794,0.17238040447290573,0.08577051365481164,0.06327709191965872,0.06765317061362558,0.08388427283844661,0.6092840772981487
43,Bee,Apis mellifera,0.019391333333333333,465392,24000000,0.2151150522231216,0.5942720414580159,0.31968444991408007,0.32817351598173516,11,255,119.0475448654038,47.99796880583717,122.0,0,255,85.42250403960533,44.95245864802464,84.0,0,255,76.48012857977791,42.7223091356597,79.0,0.027568157596176986,0.04654570770447279,0.05099786846357479,0.1461864406779661,0.2547551311582494,0.17791023481280296,0.08860272630384708,0.05978401003884897,0.06556838106370544,0.08208134218035548,0.4977309450957472
44,Bee,Apis mellifera,0.012554333333333334,301304,24000000,0.28101784674721353,0.632372248622517,0.3559791902936041,0.45853422402943167,9,255,127.00183867456124,48.30789912343073,127.0,0,255,103.29353742399702,45.1959315936269,106.0,0,255,88.42585561426334,45.46596517587922,85.0,0.039173061094442824,0.053228632875766665,0.058143934365292194,0.1392878952818416,0.22625321933993575,0.16212529538273637,0.08917903512731327,0.06560151873191196,0.06871797254600005,0.09828943525475932,0.5714162440591563
45,Bee,Megachile centuncularis,0.013615416666666666,326770,24000000,0.19960116157286492,0.7810427205571364,0.4745938628158845,0.4822593375488764,9,235,89.05096857116627,46.040288134023065,79.0,6,217,74.80014689230957,42.82184800071397,68.0,0,250,47.33235609144046,42.04209301943399,32.0,0.01690485662698534,0.039517091532270406,0.03864491844416562,0.15237322887657986,0.26274749824035254,0.2041129846681152,0.09173118707347676,0.053337209658169356,0.06716650855341677,0.07346451632646815,0.301759647458457
46,Bee,Megachile centuncularis,0.020934458333333333,502427,24000000,0.2557205277537435,0.8367387562396549,0.4367618546500655,0.7072687546510719,5,255,98.75631484772913,45.116983404329694,98.0,0,243,84.42244744012564,42.30267497143755,84.0,0,241,68.4666369442725,44.161856556184176,60.0,0.025961980546427642,0.04770046195765753,0.05187619295937519,0.15554896532232543,0.24405535530534783,0.17583051866241264,0.0890437814846734,0.05853387656316241,0.06662062349356225,0.08482824370505566,0.43944095361117136
47,Bee,Megachile centuncularis,0.012116,290784,24000000,0.23605879078953,0.7552638198606251,0.3714221033716768,0.5328947368421053,3,255,94.8547272202047,59.198221012850674,87.0,0,243,82.9542581435017,52.42729801160636,78.0,0,255,109.70195746671068,66.94287514806337,97.0,0.025905827005612413,0.045356690877077145,0.049160201386596235,0.15311021239132827,0.26289273137449104,0.1755461098272257,0.08439941674920216,0.057953670078133596,0.06551942335204138,0.08015571695829206,0.49839399691867503
48,Bee,Megachile centuncularis,0.009546375,229113,24000000,0.27628558555682464,0.8186376268856225,0.5044223963018655,0.6482001035911602,6,255,109.06776568767377,62.73058274468275,111.0,4,237,89.05055583925835,54.26655384488815,87.0,4,255,110.66532671651106,66.23459967379456,101.0,0.02538921842060468,0.043109731879029126,0.04692007873843911,0.1498169025764579,0.2810578186309812,0.1741062270582638,0.08378398432214672,0.056421940265283944,0.062082902323307716,0.07731119578548576,0.5122712373370346
49,Other,Pieris rapae,0.01780525,427326,24000000,0.612822941161312,0.7880076139239475,0.6519036519036518,0.4812711882032404,32,255,181.83911814399312,38.70784946363298,189.0,14,255,184.90425576725966,37.773434693499425,192.0,17,255,159.38617355368032,44.09615550758479,155.0,0.03530559806798557,0.0635182507032102,0.04584322039847798,0.1150854382836523,0.17878387928654002,0.16717681582679267,0.09487136284710034,0.0799670509166304,0.10685518784253709,0.11259319582707347,0.3489233044560827
50,Bee,Megachile centuncularis,0.019849666666666668,476392,24000000,0.21079536401593643,0.7698777750591553,0.45498747785718646,0.4096773429917383,10,255,122.11744739626191,54.72590692677946,121.0,4,250,95.00974827453022,53.278151485722134,88.0,4,255,104.86522653612991,56.3744061622761,102.0,0.020907152093234144,0.039876824128029016,0.047271994491931014,0.15559035416211858,0.27100161211775176,0.1915439386051823,0.08939906631513543,0.05310752489546424,0.058332213807116826,0.07296931938403668,0.43710011922954206
51,Bee,Megachile centuncularis,0.021936333333333332,526472,24000000,0.28968045728992087,0.7348248977418332,0.7541874498122436,0.44497019333164994,5,247,129.2709602789892,52.81239303662712,135.0,2,248,108.5601475482077,50.47306293529595,108.0,2,255,131.83512703429622,58.2764068959622,134.0,0.021374356091112157,0.040989834217204334,0.04969874941117476,0.1693423391937273,0.291590056071358,0.17903706180005774,0.08234815906638909,0.04844892036043702,0.04835584798431825,0.0688146758042213,0.5696732209880108
52,Bee,Megachile centuncularis,0.020392,489408,24000000,0.328440925980423,0.7130914522955282,0.4628582359903873,0.6770368948939276,7,245,109.41142564077415,47.05223512411098,110.0,0,240,97.11783828625605,47.8768050166617,98.0,6,255,105.92190564927422,51.5217163980035,102.0,0.020653524257878905,0.04348314698574605,0.04841768013600105,0.16367938407218516,0.2666568588989146,0.18680528311756245,0.0903295409964692,0.050397623250948084,0.055573264025107885,0.07400369425918661,0.4409838008369295
53,Bee,Megachile centuncularis,0.0164825,395580,24000000,0.38203992771207335,0.7715390094795581,0.430813970311641,0.6784908094163173,19,255,124.50289953991607,48.61106263466452,118.0,0,234,105.12211436371909,46.842134271510666,102.0,1,241,105.59176146417919,46.93231968967758,98.0,0.023224126598918045,0.042663936498306285,0.05095303099246676,0.154545224733303,0.2652965266191415,0.18570706304666565,0.09168562616916932,0.05462359067698064,0.05513423327771879,0.07616664138733,0.45757116133272663
54,Bee,Megachile centuncularis,0.01179075,282978,24000000,0.20881698628016251,0.6067078617311589,0.35844654601315346,0.15738370048016753,7,234,111.74148166995315,55.12735174473065,104.0,0,240,99.25816494568483,55.87585840050301,91.0,0,238,84.50671783672229,53.71306247538559,70.0,0.019736516619666546,0.04083356303316866,0.04357935952618225,0.15406498031649105,0.276314766518952,0.2001887072493268,0.0880139092084897,0.04902501254514485,0.05725180049332457,0.07099138448925359,0.4046957714027239
55,Bee,Megachile centuncularis,0.013451333333333333,322832,24000000,0.2256202901012524,0.7184400100412449,0.544251724434835,0.4279736549936526,4,220,71.99095195024037,40.42840314215665,67.0,0,191,47.837197056053924,38.23780394746878,38.0,0,170,33.5946963126332,31.981206024457013,22.0,0.012198295088467067,0.03389378995886405,0.026242751647915945,0.13594067502601972,0.2223261634534371,0.22315012142538534,0.09206955939931605,0.06745923576349308,0.12273256678396194,0.06398684145313971,0.1970684442682262
56,Bee,Anthidium manicatum,0.008527833333333333,204668,24000000,0.3310576632830929,0.7428697720297839,0.3499281069030564,0.36073399375041554,0,255,92.5645533253855,54.07594998993741,80.0,0,255,76.86732659722087,50.86139309163242,67.0,0,255,59.92730177653566,43.963559584285626,47.0,0.02677995583090664,0.04416420739930033,0.0460111009048801,0.13923036332010866,0.25662047804248833,0.1782447671350675,0.08035452537768484,0.06633181542791253,0.08535775011237712,0.07690503644927395,0.5462944866808686
57,Bee,Anthidium manicatum,0.007866333333333333,188792,24000000,0.30209563563742825,0.6844096014539875,0.3092371705963939,0.3504821311053249,0,255,94.59632293741261,54.8550832070038,83.0,0,255,79.68334463324717,52.26630391162066,69.0,0,255,62.76728886817238,45.39312148954312,49.0,0.030700453409042757,0.0473378109241917,0.050049790245349376,0.14128246959616933,0.24903597610068223,0.16985359549133439,0.07862621297512606,0.0665812110682656,0.0841667019788974,0.08236577821094114,0.5816718928768169
58,Bee,Anthidium manicatum,0.010403666666666667,249688,24000000,0.2535485181823929,0.7075359539087177,0.3517692407640002,0.42136302570758477,3,255,74.82939508506617,49.49227729865104,68.0,1,255,60.47057527794688,43.824063296595405,54.0,0,255,52.16240668354106,43.68838297700684,39.0,0.019023741629553684,0.03325750536669764,0.037302553586876425,0.14446829643394957,0.25700874691615133,0.1999054820415879,0.08028018967671655,0.059342058889494086,0.10748213770785942,0.061929287751113386,0.4297723559001634
